TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
1424,Internal,2471,4360,85694,69,6.4,13.1,182,3009,1100,946,883,36,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,201,0,357,0,,,,,,,,,
1425,Internal,44,85,85694,69,6.4,13.1,3,2801,492,254,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,1480,0,95,0,,,,,,,,,
1426,Internal,1,1,85694,69,6.4,13.1,0,844,149,873,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,670,0,140,0,,,,,,,,,
1427,Internal,308,679,85694,69,6.4,13.1,2,219,246,100,102,53,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,300,0,0,26,0,,,,,,,,,
1428,Internal,195,349,85694,69,6.4,13.1,22,2414,209,126,75,37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,633,0,462,0,,,,,,,,,
1429,Internal,130,255,85694,69,6.4,13.1,21,158,406,112,367,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,1221,0,536,0,,,,,,,,,
1430,Internal,495,895,85694,69,6.4,13.1,25,1351,373,234,177,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,3182,0,308,0,,,,,,,,,
1431,Internal,535,1020,85694,69,6.4,13.1,39,1673,853,417,532,29,0,0,0,0,6,0,0,0,0,0,0,0,798,0,0,0,7,625,0,563,96,0,278,0,,,,,,,,,
1432,Internal,51,80,85694,69,6.4,13.1,2054,3521,540,438,297,72,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,900,0,1086,0,,,,,,,,,
1433,Internal,51,109,85694,69,6.4,13.1,48,1616,1343,630,366,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,495,0,384,0,,,,,,,,,
1434,Internal,27,52,85694,69,6.4,13.1,404,1029,223,295,147,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,303,0,98,0,,,,,,,,,
1435,Internal,725,997,85694,69,6.4,13.1,170,1584,325,415,110,62,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,1007,0,771,0,,,,,,,,,
1436,Internal,334,548,85694,69,6.4,13.1,24,312,263,248,94,41,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,358,0,155,0,,,,,,,,,
1437,Internal,317,497,85694,69,6.4,13.1,6,637,322,436,92,56,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,509,0,123,0,,,,,,,,,
1438,Internal,0,0,85694,69,6.4,13.1,32,6828,216,176,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0,1030,0,0,0,,,,,,,,,
1439,Internal,352,765,63977,63,12.3,11.5,11,39,229,8,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1440,Internal,741,1276,63977,63,12.3,11.5,28,307,289,70,41,38,0,0,0,0,95,0,0,0,0,0,0,0,1139,0,0,0,7,0,0,300,0,0,49,0,,,,,,,,,
1441,Internal,911,1605,41625,63,2.5,31.7,58,1285,1293,580,477,40,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,684,0,479,0,,,,,,,,,
1442,Internal,1537,2200,41625,63,2.5,31.7,79,848,816,287,690,27,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,991,0,679,0,,,,,,,,,
1443,Internal,503,941,103173,66,15.0,6.1,593,1456,734,722,307,40,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1444,Internal,10,27,103173,66,15.0,6.1,167,139,679,107,83,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1445,Internal,2109,4172,36875,66,15.4,19.7,91,689,1164,1122,429,32,0,0,0,0,11,0,0,0,0,0,0,0,0,462,266,0,7,0,0,300,0,0,51,0,,,,,,,,,
1446,Internal,136,259,44050,59,13.2,12.1,267,31,586,62,74,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1447,Internal,431,1027,44050,59,13.2,12.1,147,166,405,20,44,35,0,0,0,0,0,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1448,Internal,702,1723,67250,59,21.0,3.0,28,129,98,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1449,Internal,356,846,67250,59,21.0,3.0,0,7,33,19,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1450,Internal,187,429,54028,59,15.6,11.7,8,6,5,5,6,19,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1451,Internal,685,1502,54028,59,15.6,11.7,3,94,161,124,24,50,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1452,Internal,463,947,19375,45,34.0,17.6,9,76,107,441,1,33,0,0,0,0,0,0,0,0,0,0,0,0,160,767,0,0,0,0,0,0,,,,0,,,,,,,,,
1453,Internal,595,1342,37337,45,30.7,8.6,2,62,188,43,187,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1454,Internal,353,797,47969,45,18.1,11.2,6,31,38,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1455,Internal,287,644,47969,45,18.1,11.2,50,6,113,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1456,Internal,576,1468,48646,43,15.5,18.4,71,48,166,73,102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1457,Internal,102,243,34329,43,40.4,5.7,8,95,36,0,0,50,0,0,0,0,6,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1458,Internal,238,509,34329,43,40.4,5.7,6,891,62,15,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1459,Internal,433,1082,28658,43,16.8,16.5,6,63,139,105,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1460,Internal,100,220,28658,43,16.8,16.5,0,51,133,0,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1461,Internal,142,208,28658,43,16.8,16.5,0,78,60,51,8,36,0,0,0,0,17,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1462,Internal,13,46,27885,37,26.2,7.4,17,3,714,60,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1463,Internal,105,288,27885,37,26.2,7.4,34,4,24,0,6,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1464,Internal,703,1579,30072,37,35.0,8.0,17,123,56,0,7,42,0,0,0,0,6,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1465,Internal,50,124,30072,37,35.0,8.0,88,337,80,8,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1466,Internal,441,940,25398,37,25.0,11.3,0,112,12,88,0,33,0,0,0,0,6,0,0,0,0,0,0,0,1249,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1467,Internal,949,1810,50078,40,38.1,6.5,92,1318,1572,814,467,52,0,0,0,0,0,0,0,0,0,0,0,0,0,302,494,0,7,625,0,563,375,0,2039,0,,,,,,,,,
1468,Internal,778,1624,50078,40,38.1,6.5,0,602,781,116,518,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,125,0,125,0,,,,,,,,,
1469,Internal,219,465,41875,55,26.1,5.8,6,25,25,6,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1470,Internal,131,319,50078,40,38.1,6.5,0,25,257,259,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,300,494,0,7,625,0,563,7,0,34,0,,,,,,,,,
1471,Internal,137,298,35150,40,27.2,7.3,0,85,106,6,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1472,Internal,274,718,24688,40,21.5,12.8,0,36,19,2,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1473,Internal,93,168,24688,40,21.5,12.8,5,4,2,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1474,Internal,42,77,24688,40,21.5,12.8,0,9,12,22,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1475,Internal,592,1011,35150,40,27.2,7.3,30,324,346,47,87,71,0,0,0,0,6,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1476,Internal,194,463,35150,40,27.2,7.3,0,76,35,10,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1477,Internal,1195,2082,53661,72,2.8,2.8,47,25,137,165,114,13,27,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1478,Internal,1168,2021,53661,72,2.8,2.8,41,889,795,393,393,47,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,982,0,562,0,,,,,,,,,
1479,Internal,784,1494,44500,72,11.1,8.0,63,987,241,247,166,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,300,0,0,35,0,,,,,,,,,
1480,Internal,674,1451,44500,72,11.1,8.0,47,575,401,176,229,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,300,0,0,48,0,,,,,,,,,
1481,Internal,277,602,44500,72,11.1,8.0,7,258,75,94,25,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1482,Internal,3,8,22361,82,2.5,3.2,0,1,82,477,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1483,Internal,93,180,22361,82,2.5,3.2,5,14,17,106,0,28,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1484,Internal,17,53,22361,82,2.5,3.2,0,318,1094,73,8,61,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1485,Internal,501,1121,90436,46,31.5,7.5,13,7,495,39,477,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1486,Internal,0,0,22361,82,25.0,11.0,20,2200,42,18,26,28,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,5,518,0,200,663,0,83,0,,,,,,,,,
1487,Internal,1,10,22361,82,25.0,11.0,26,296,40,4,3,28,351,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,5,203,0,200,254,0,9,0,,,,,,,,,
1488,Internal,370,1063,101164,46,29.3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1489,Internal,411,685,34563,40,23.0,7.0,0,15,209,0,0,17,284,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,5,192,106,0,12,389,0,0,,,,,,,,,
1490,Internal,526,1252,101164,46,29.3,10.0,509,134,92,14,96,49,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1491,Internal,340,721,94474,52,26.1,8.2,3,162,1545,105,164,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1492,Internal,331,657,82727,66,3.9,11.3,0,0,19,0,0,34,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1493,Internal,687,996,82727,66,3.9,11.3,9,729,607,75,130,61,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1494,Internal,703,1231,50694,66,21.1,5.1,151,70,268,107,1151,17,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1495,Internal,437,694,50694,66,21.1,5.1,4,202,71,0,0,45,0,0,0,0,118,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1496,Internal,264,660,50694,66,21.1,5.1,10,118,88,1,18,50,0,0,0,0,17,0,0,0,0,0,0,0,873,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1497,Internal,398,822,68750,66,7.6,14.1,3,100,95,69,25,59,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1498,Internal,646,1218,68750,66,7.6,14.1,26,401,319,95,436,18,329,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,5,192,0,200,248,0,211,0,,,,,,,,,
1499,Internal,125,283,97235,53,13.0,10.6,0,3,5,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1500,Internal,267,622,97235,53,13.0,10.6,2,12,8,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1501,Internal,470,1143,44973,53,6.8,6.9,4,103,90,3,75,29,0,0,0,0,106,0,0,0,3,0,0,0,385,0,0,0,5,203,0,0,177,0,0,0,,,,,,,,,
1502,Internal,363,754,52750,53,2.5,14.4,10,17,87,13,142,20,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1503,Internal,76,144,52750,53,2.5,14.4,0,9,71,0,89,16,272,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,0,5,140,101,0,225,1015,0,0,,,,,,,,,
1504,Internal,243,488,52750,53,2.5,14.4,125,59,136,3,157,28,600,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1505,Internal,556,1158,82969,53,22.8,6.3,18,31,138,0,3,12,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1506,Internal,327,776,77097,53,28.9,9.2,10,55,139,3,23,70,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1507,Internal,566,979,77097,53,28.9,9.2,0,0,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1508,Internal,101,252,77097,53,28.9,9.2,0,8,56,1019,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1509,Internal,807,1727,91771,51,14.5,25.6,15,282,797,0,38,71,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1510,Internal,6,28,91771,51,14.5,25.6,0,21,165,266,80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1511,Internal,503,1467,157371,51,28.4,22.4,7,38,76,0,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1512,Internal,269,721,157371,51,28.4,22.4,10,29,12,35,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1513,Internal,322,872,106172,55,22.3,14.0,11,28,170,0,55,38,0,0,0,0,6,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1514,Internal,362,946,106172,55,22.3,14.0,0,18,65,7,440,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1515,Internal,267,471,72303,55,17.7,24.7,1,56,47,0,0,34,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1516,Internal,302,535,72303,55,17.7,24.7,0,115,11,102,0,45,0,0,0,0,62,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1517,Internal,734,1484,92656,54,13.3,17.4,17,120,129,0,180,31,0,0,0,0,17,0,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1518,Internal,370,997,176111,54,27.4,26.2,175,230,269,48,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1519,Internal,174,436,115833,54,21.5,16.7,2,36,90,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1520,Internal,201,531,115833,54,21.5,16.7,10,1512,131,25,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1521,Internal,141,284,115833,54,21.5,16.7,10,0,5,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1522,Internal,306,844,208375,54,33.1,10.2,8,1,8,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1523,Internal,482,1137,150515,54,19.2,14.8,6,22,185,31,191,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1524,Internal,192,570,160795,48,29.7,21.5,2,93,5,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1525,Internal,206,578,160795,48,29.7,21.5,7,115,48,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1526,Internal,257,697,191944,48,24.0,14.6,6,32,56,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1527,Internal,275,728,191944,48,24.0,14.6,0,7,18,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1528,Internal,881,1786,183750,48,23.9,22.4,135,1289,1020,78,85,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1529,Internal,293,614,183750,48,23.9,22.4,21,210,412,0,8,43,0,0,0,0,28,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1530,Internal,34,65,183750,48,23.9,22.4,0,63,5,65,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1531,Internal,568,1322,95735,56,17.5,9.8,30,17,49,0,3,31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1532,Internal,537,1027,95735,56,17.5,9.8,487,526,574,52,227,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1533,Internal,339,730,95735,56,17.5,9.8,269,231,506,35,97,37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1534,Internal,533,1292,136161,56,26.9,5.8,3,37,20,34,0,60,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1535,Internal,224,578,136161,56,26.9,5.8,0,83,138,7,81,49,0,0,0,0,11,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1536,Internal,783,1460,62312,56,11.4,22.4,12,109,592,203,116,31,0,0,0,0,11,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1537,Internal,181,364,62312,56,11.4,22.4,56,30,282,15,54,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1538,Internal,740,1627,37950,40,23.4,13.2,7,3,62,5,88,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1539,Internal,404,978,37734,40,20.9,24.2,12,85,45,2,1,42,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1540,Internal,19,33,61125,40,21.7,12.0,0,37,374,8,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1541,Internal,72,149,61125,40,21.7,12.0,0,238,0,18,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1542,Internal,613,1471,61125,40,21.7,12.0,8,79,13,28,0,29,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1543,Internal,297,742,61125,40,21.7,12.0,12,53,69,2,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1544,Internal,395,1009,37950,40,23.4,13.2,8,4,2,12,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1545,Internal,86,253,37734,40,20.9,24.2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1546,Internal,553,1250,24007,42,35.3,7.8,25,339,576,18,215,58,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1547,Internal,96,220,24007,42,35.3,7.8,0,57,10120,120,37,58,0,0,0,0,0,0,0,0,0,0,0,0,417,0,2192,1,0,0,0,0,,,,0,,,,,,,,,
1548,Internal,920,2210,33435,42,35.0,2.5,17,21,1068,26,281,34,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1549,Internal,426,1072,24007,42,35.3,7.8,2,555,1203,32,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1550,Internal,163,372,33435,42,35.0,2.5,0,17,41,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1551,Internal,357,959,25284,32,39.9,11.6,0,90,97,11,33,40,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1552,Internal,489,1561,32000,32,29.8,12.0,0,9,26,93,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1553,Internal,156,247,48646,43,15.5,18.4,0,2,89,0,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1554,Internal,55,181,46442,37,32.2,6.0,506,99,55,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1555,Internal,210,580,40903,32,32.1,15.2,5,100,4,9,3,44,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1556,Internal,120,403,32000,32,29.8,12.0,0,58,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1557,Internal,621,1632,44722,32,13.3,29.0,1,16,34,7,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1558,Internal,218,583,40903,32,32.1,15.2,0,0,2,11,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1559,Internal,419,1321,46442,37,32.2,6.0,2,2,27,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1560,Internal,146,418,31864,43,19.5,19.6,2,92,11,296,13,46,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1561,Internal,625,1487,31864,43,19.5,19.6,11,133,27,9,146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1562,Internal,549,1425,42969,43,2.5,27.3,1,16,50,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1563,Internal,993,2978,54025,43,29.0,10.0,3,26,119,18,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1564,Internal,330,1032,32738,43,36.2,4.3,318,98,216,6,0,49,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1565,Internal,466,1206,32738,43,36.2,4.3,15,28,32,175,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1566,Internal,475,1269,54025,43,29.0,10.0,3,328,98,111,6,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1567,Internal,506,1536,54025,43,29.0,10.0,5,116,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1568,Internal,116,219,31864,43,19.5,19.6,0,0,5,11,3,25,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1569,Internal,735,2131,46442,37,32.2,6.0,6,77,114,10,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1570,Internal,575,1705,46296,37,29.7,11.9,16,22,33,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1571,Internal,430,1111,46442,37,32.2,6.0,6,3,21,12,18,45,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
