TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
1341,Internal,181.0,316.0,73200,48,29.6,14.7,15.0,8.0,34.0,0.0,62.0,31,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1342,Internal,813.5,1537.5,73200,48,29.6,14.7,73.0,238.5,1064.5,40.0,296.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1343,Internal,159.0,456.0,73200,48,29.6,14.7,6.0,14.0,4.0,0.0,0.0,31,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1344,Internal,516.5,923.5,41088,48,23.8,4.4,82.0,259.0,1300.5,178.5,243.5,42,0,0,0,0,0,143,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1345,Internal,21.0,40.0,41088,48,23.8,4.4,16.0,269.5,150.0,92.0,748.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1346,Internal,287.5,542.0,41088,48,23.8,4.4,91.0,34.5,1010.0,33.0,1042.0,27,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1347,Internal,960.5,1784.0,59798,48,18.2,12.7,5.0,256.0,1097.0,91.5,252.0,21,0,0,0,0,0,557,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1348,Internal,409.5,1195.5,59798,48,18.2,12.7,0.0,54.0,178.5,46.0,5.5,44,0,0,0,0,0,111,0,0,0,0,0,0,566,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1349,Internal,124.0,236.5,59798,48,18.2,12.7,10.0,136.5,559.0,40.0,232.5,31,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1350,Internal,251.0,590.0,59798,48,18.2,12.7,0.0,24.5,98.5,20.0,0.5,31,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1351,Internal,90.0,343.0,41088,48,23.8,4.4,0.0,8.0,21.0,18.0,33.0,15,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1352,Internal,350.0,951.0,89750,48,24.8,17.0,1.0,9.0,20.0,0.0,0.0,40,0,0,0,0,0,99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1353,Internal,163.5,518.0,89750,48,24.8,17.0,2.0,19.0,62.0,0.0,13.0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1354,Internal,514.5,973.5,89750,48,24.8,17.0,6.0,23.0,292.5,50.0,33.0,73,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1355,Internal,170.0,525.0,114375,45,18.9,18.7,3.0,227.0,139.0,8.0,21.5,62,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1356,Internal,5.0,22.5,114375,45,18.9,18.7,0.0,0.0,60.0,0.0,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1357,Internal,161.0,251.0,114375,45,18.9,18.7,24.0,123.5,379.5,42.5,117.0,44,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1358,Internal,93.0,177.0,114375,45,18.9,18.7,0.0,46.0,376.0,119.0,178.0,62,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1359,Internal,69.0,130.0,114375,45,18.9,18.7,15.0,411.0,373.5,126.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1360,Internal,21.0,38.5,114375,45,18.9,18.7,62.0,81.5,266.0,12.0,2.0,34,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1361,Internal,28.5,83.0,114375,45,18.9,18.7,0.0,17.0,21.5,31.0,0.0,62,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1362,Internal,135.0,334.5,79583,45,33.7,18.7,17.0,13.5,31.0,0.0,22.0,62,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1363,Internal,23.5,55.5,114375,45,18.9,18.7,0.0,9.0,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1364,Internal,543.0,1393.5,114375,45,18.9,18.7,21.5,59.0,59.5,1.0,13.5,14,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1365,Internal,28.5,53.5,114375,45,18.9,18.7,0.0,70.5,110.5,12.0,1.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1366,Internal,145.5,233.5,114375,45,18.9,18.7,0.0,255.5,216.0,201.0,0.0,62,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,2,120,120,0,1075,1075,0,1,,,,,,,,,
1367,Internal,120.5,320.0,28220,48,9.4,22.3,1.0,2.0,4.0,0.0,0.0,54,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1368,Internal,1178.5,2457.5,79583,45,33.7,18.7,158.0,86.5,10.5,1.0,47.5,52,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1369,Internal,286.5,673.0,96171,48,33.3,8.9,4.0,5.0,3.0,0.0,5.0,49,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1370,Internal,486.0,1035.5,28220,48,9.4,22.3,4.0,268.0,63.0,10.0,0.0,36,0,0,0,0,0,99,0,0,0,0,0,0,772,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1371,Internal,35.0,114.0,178864,48,34.2,6.8,0.0,88.0,0.0,0.0,0.0,51,0,0,0,0,0,32,0,0,0,0,0,0,921,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1372,Internal,348.0,1008.5,178864,48,34.2,6.8,4.0,17.5,15.0,10.0,54.0,63,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1373,Internal,790.0,1722.0,96171,48,33.3,8.9,11.0,498.5,396.0,46.5,235.5,57,0,0,0,0,0,436,0,0,0,0,0,0,592,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1374,Internal,38.5,137.5,79583,45,33.7,18.7,0.0,0.0,0.0,0.0,1.0,62,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1375,Internal,219.5,568.0,72827,44,26.1,17.9,2.0,3.0,0.0,1.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1376,Internal,31.0,76.0,79737,50,20.3,19.5,0.0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1377,Internal,72.0,200.0,72827,44,26.1,17.9,0.0,0.0,3.0,0.0,0.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1378,Internal,307.0,776.5,67500,49,19.6,16.3,13.0,18.0,12.0,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1379,Internal,318.5,797.0,63677,45,22.8,9.8,6.0,5.0,4.0,0.0,3.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1380,Internal,273.5,678.0,55982,45,25.6,9.6,883.0,73.0,3.5,0.0,5.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1381,Internal,676.5,1896.5,72827,44,26.1,17.9,704.5,7.0,122.0,0.0,97.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1382,Internal,98.5,334.0,56250,45,27.2,12.9,24.0,0.0,3.5,13.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1383,Internal,323.0,786.5,56250,45,27.2,12.9,0.0,0.0,1.0,9.0,9.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1384,Internal,198.5,540.5,63677,45,22.8,9.8,0.0,1.0,3.0,0.0,0.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1385,Internal,607.0,1426.5,56250,45,27.2,12.9,4.0,3.0,20.0,13.0,48.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1386,Internal,46.0,93.5,55982,45,25.6,9.6,913.5,11.0,15.5,0.0,16.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1387,Internal,173.0,409.0,67500,49,19.6,16.3,2.0,5.0,7.0,0.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1388,Internal,106.0,247.0,69667,49,17.3,16.0,6.0,3.0,8.0,0.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1389,Internal,405.5,1178.0,95462,47,32.2,15.6,0.0,0.0,10.0,3.0,128.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1390,Internal,441.5,1011.0,69653,47,22.3,15.0,4.0,299.0,230.0,43.0,94.0,24,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,8,267,0,150,154,0,280,0,,,,,,,,,
1391,Internal,507.5,1140.0,57955,47,6.2,17.6,85.0,27.0,240.5,178.0,151.0,17,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1392,Internal,107.0,296.5,42232,45,17.0,12.4,0.0,36.0,39.5,3.0,0.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1393,Internal,212.5,495.5,56250,45,27.2,12.9,5.0,43.0,2.0,0.0,4.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1394,Internal,409.5,999.5,54864,44,28.5,7.2,1.5,17.0,24.0,27.0,0.0,62,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1395,Internal,283.5,472.5,98092,46,22.8,28.0,6.0,0.0,581.0,0.0,20.0,28,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1396,Internal,372.5,942.5,133401,46,29.2,7.4,19.0,565.5,136.5,179.5,27.0,32,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1397,Internal,66.5,126.5,64447,46,29.7,10.9,22.0,1259.0,1801.0,92.0,292.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1398,Internal,166.5,359.5,21100,50,2.5,2.7,22.0,160.5,328.5,5.5,126.5,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1399,Internal,319.5,1042.5,178864,48,34.2,6.8,4.0,69.0,8.0,7.0,0.0,75,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1400,Internal,195.5,382.5,36151,55,21.0,6.9,235.0,293.0,1080.0,214.0,353.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1401,Internal,396.0,756.5,36151,55,21.0,6.9,403.0,314.5,1235.5,298.0,160.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1402,Internal,51.5,132.0,36151,55,21.0,6.9,32.0,118.0,180.0,24.5,296.0,19,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1403,Internal,189.5,414.0,36151,55,21.0,6.9,130.0,191.0,741.0,196.0,346.0,32,0,0,0,0,0,0,0,0,0,0,0,0,563,0,181,0,0,0,0,0,,,,0,,,,,,,,,
1404,Internal,79.0,203.0,36151,55,21.0,6.9,173.0,831.5,181.0,6.0,8.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1405,Internal,1039.5,2370.0,81641,55,23.7,3.1,15.0,445.0,1160.5,238.5,764.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1406,Internal,664.5,1831.5,39000,46,34.5,17.2,0.0,39.5,102.5,0.5,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1407,Internal,284.5,799.0,52566,42,28.7,17.9,553.5,103.0,28.0,0.0,24.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1408,Internal,459.0,1131.0,50053,48,26.2,10.1,0.0,27.5,129.5,0.0,3.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1409,Internal,841.0,1697.0,65568,44,23.7,20.2,0.0,19.5,312.5,84.0,886.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1410,Internal,351.0,852.5,65568,44,23.7,20.2,1.0,199.0,550.5,14.0,331.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1411,Internal,423.5,1261.0,72075,45,24.2,15.0,1.0,8.0,36.5,16.0,0.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1412,Internal,759.5,2192.5,80094,45,31.6,16.5,0.0,0.0,73.5,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1413,Internal,128.0,393.0,125080,51,22.6,11.1,5.0,13.0,64.5,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1414,Internal,684.5,1970.0,82731,52,24.0,17.4,4.0,297.0,494.0,8.0,3.5,47,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1415,Internal,305.5,887.0,83947,51,31.4,6.5,182.0,144.5,211.5,18.0,28.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1416,Internal,606.0,1695.5,78750,45,24.8,12.7,17.0,145.5,191.0,17.0,327.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1417,Internal,34.5,110.5,90436,46,31.5,7.5,0.0,243.5,9.5,0.0,0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,7386,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1418,Internal,91.0,172.0,85694,69,6.4,13.1,0.0,653.5,256.5,162.5,70.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,500,0,371,0,,,,,,,,,
1419,Internal,965.5,1771.0,85694,69,6.4,13.1,144.0,3502.5,962.5,1712.5,589.0,56,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,1625,0,682,0,,,,,,,,,
1420,Internal,300.5,568.5,85694,69,6.4,13.1,4.0,3351.0,770.5,496.0,326.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,3234,0,29,0,,,,,,,,,
1421,Internal,1552.0,2660.0,85694,69,6.4,13.1,43.0,2270.5,1764.5,1399.0,1064.5,48,0,0,0,0,60,0,0,0,0,0,0,0,688,0,0,0,7,625,0,563,331,0,485,0,,,,,,,,,
1422,Internal,163.0,315.5,85694,69,6.4,13.1,68.0,2361.0,764.5,292.0,150.5,36,0,0,0,0,0,0,0,0,0,0,0,0,342,0,613,0,7,100,0,300,121,0,54,0,,,,,,,,,
1423,Internal,703.5,1281.0,85694,69,6.4,13.1,42.0,3408.0,1079.0,844.0,682.5,45,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,512,0,674,0,,,,,,,,,
1424,Internal,2556.0,4521.0,85694,69,6.4,13.1,182.0,3026.5,1145.0,1242.0,1061.5,36,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,201,0,357,0,,,,,,,,,
1425,Internal,63.0,120.5,85694,69,6.4,13.1,3.0,2810.5,492.0,259.5,52.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,1480,0,95,0,,,,,,,,,
1426,Internal,13.5,25.0,85694,69,6.4,13.1,0.0,878.5,151.5,893.0,39.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,670,0,140,0,,,,,,,,,
1427,Internal,382.0,836.0,85694,69,6.4,13.1,2.0,275.5,255.0,141.0,117.5,53,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,300,0,0,26,0,,,,,,,,,
1428,Internal,229.0,413.0,85694,69,6.4,13.1,22.0,2583.5,220.5,201.5,94.5,37,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,633,0,462,0,,,,,,,,,
1429,Internal,175.5,341.0,85694,69,6.4,13.1,21.0,348.5,408.0,185.0,387.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,1221,0,536,0,,,,,,,,,
1430,Internal,515.0,933.5,85694,69,6.4,13.1,25.0,1457.5,380.5,297.5,240.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,3182,0,308,0,,,,,,,,,
1431,Internal,808.5,1539.0,85694,69,6.4,13.1,39.0,2031.5,869.5,828.0,650.0,29,0,0,0,0,7,0,0,0,0,0,0,0,935,0,0,0,7,625,0,563,96,0,278,0,,,,,,,,,
1432,Internal,74.5,124.5,85694,69,6.4,13.1,2054.0,3526.5,540.5,506.0,299.0,72,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,900,0,1086,0,,,,,,,,,
1433,Internal,59.0,124.5,85694,69,6.4,13.1,48.0,1683.0,1344.5,635.5,393.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,495,0,384,0,,,,,,,,,
1434,Internal,81.0,154.0,85694,69,6.4,13.1,404.0,1057.0,235.5,299.5,154.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,303,0,98,0,,,,,,,,,
1435,Internal,745.0,1035.0,85694,69,6.4,13.1,170.0,1584.5,326.0,422.5,116.0,62,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,1007,0,771,0,,,,,,,,,
1436,Internal,380.5,635.5,85694,69,6.4,13.1,24.0,443.5,284.5,339.5,128.5,41,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,358,0,155,0,,,,,,,,,
1437,Internal,443.0,735.5,85694,69,6.4,13.1,6.0,706.0,357.0,462.0,99.5,56,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,7,100,0,300,509,0,123,0,,,,,,,,,
1438,Internal,87.5,165.5,85694,69,6.4,13.1,32.0,6962.5,228.0,252.0,100.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0,1030,0,0,0,,,,,,,,,
1439,Internal,376.0,815.5,63977,63,12.3,11.5,11.0,51.5,277.0,8.5,78.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1440,Internal,825.0,1457.5,63977,63,12.3,11.5,28.0,311.0,329.5,80.0,66.5,38,0,0,0,0,113,0,0,0,0,0,0,0,1334,0,0,0,7,0,0,300,0,0,49,0,,,,,,,,,
1441,Internal,984.0,1743.5,41625,63,2.5,31.7,58.0,1394.5,1305.0,816.0,653.5,40,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,684,0,479,0,,,,,,,,,
1442,Internal,1745.0,2594.0,41625,63,2.5,31.7,79.0,1188.5,877.5,433.5,823.5,27,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,991,0,679,0,,,,,,,,,
1443,Internal,687.5,1290.0,103173,66,15.0,6.1,593.0,2052.0,825.0,802.5,485.5,40,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1444,Internal,171.5,345.0,103173,66,15.0,6.1,167.0,168.5,1155.0,135.5,96.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1445,Internal,2318.0,4633.0,36875,66,15.4,19.7,91.0,1785.0,1427.5,1449.5,640.5,32,0,0,0,0,13,0,0,0,0,0,0,0,0,462,266,0,7,0,0,300,0,0,51,0,,,,,,,,,
1446,Internal,253.5,521.0,44050,59,13.2,12.1,267.0,54.0,914.0,94.0,77.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1447,Internal,617.0,1532.5,44050,59,13.2,12.1,147.0,238.0,559.0,29.5,44.0,35,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1448,Internal,790.5,1964.0,67250,59,21.0,3.0,28.0,142.5,194.5,27.0,26.5,16,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1449,Internal,391.5,932.0,67250,59,21.0,3.0,0.0,44.5,70.5,34.0,37.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1450,Internal,224.0,530.5,54028,59,15.6,11.7,8.0,6.5,6.0,5.0,6.0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1451,Internal,759.5,1698.5,54028,59,15.6,11.7,3.0,98.5,171.5,127.5,24.0,50,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1452,Internal,496.0,1033.0,19375,45,34.0,17.6,9.0,79.0,112.5,443.0,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,187,767,0,0,0,0,0,0,,,,0,,,,,,,,,
1453,Internal,706.5,1591.0,37337,45,30.7,8.6,2.0,120.0,313.0,70.0,220.0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1454,Internal,388.0,873.0,47969,45,18.1,11.2,6.0,31.0,69.5,21.0,3.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1455,Internal,337.5,746.0,47969,45,18.1,11.2,50.0,6.5,153.0,2.5,6.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1456,Internal,670.5,1710.5,48646,43,15.5,18.4,71.0,93.0,266.5,90.5,113.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1457,Internal,111.5,268.5,34329,43,40.4,5.7,8.0,95.0,36.0,0.0,0.0,50,0,0,0,0,7,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1458,Internal,377.0,790.0,34329,43,40.4,5.7,6.0,891.0,128.0,26.5,36.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1459,Internal,493.5,1203.5,28658,43,16.8,16.5,6.0,191.5,169.0,142.0,78.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1460,Internal,237.0,479.5,28658,43,16.8,16.5,0.0,51.5,201.0,1.5,25.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1461,Internal,177.0,274.5,28658,43,16.8,16.5,0.0,96.0,124.0,80.5,24.5,36,0,0,0,0,20,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1462,Internal,18.5,60.5,27885,37,26.2,7.4,17.0,4.0,739.0,60.5,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1463,Internal,131.0,360.0,27885,37,26.2,7.4,34.0,7.0,30.5,0.0,7.0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1464,Internal,726.5,1642.5,30072,37,35.0,8.0,17.0,131.5,65.5,1.0,7.5,42,0,0,0,0,7,0,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1465,Internal,105.5,240.5,30072,37,35.0,8.0,88.0,370.0,149.0,13.0,39.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1466,Internal,480.5,1045.5,25398,37,25.0,11.3,0.0,114.5,19.0,88.0,0.0,33,0,0,0,0,7,0,0,0,0,0,0,0,1464,0,0,0,0,0,0,0,,,,0,,,,,,,,,
1467,Internal,1142.5,2176.0,50078,40,38.1,6.5,92.0,1755.5,1572.0,1202.0,549.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,302,494,0,7,625,0,563,375,0,2039,0,,,,,,,,,
1468,Internal,903.0,1860.5,50078,40,38.1,6.5,0.0,1491.5,801.5,304.0,636.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,625,0,563,125,0,125,0,,,,,,,,,
