ID,ABInitCongTimeAM,BAInitCongTimeAM,ABInitCongTimeMD,BAInitCongTimeMD,ABInitCongTimePM,BAInitCongTimePM,ABInitCongTimeNT,BAInitCongTimeNT
33,0.05893397331237793,,0.05898746848106384,,0.05944022163748741,,0.05894915759563446,
34,0.1901310831308365,,0.1901848465204239,,0.19050803780555725,,0.1901513785123825,
35,0.10394000262022018,,0.10394000262022018,,0.10394001007080078,,0.10394000262022018,
36,0.22764348983764648,,0.22764401137828827,,0.22764544188976288,,0.22764377295970917,
37,0.2911556661128998,,0.29121527075767517,,0.2912403643131256,,0.29113689064979553,
38,0.036606673151254654,,0.036606721580028534,,0.03660672903060913,,0.03660668060183525,
39,0.19292359054088593,,0.1929498314857483,,0.19294798374176025,,0.19292522966861725,
40,0.06158825010061264,,0.06158934161067009,,0.061589088290929794,,0.061588238924741745,
41,0.24310003221035004,,0.2431001514196396,,0.24310004711151123,,0.24309994280338287,
42,0.3146762549877167,,0.3146762549877167,,0.3146762549877167,,0.3146762549877167,
43,0.08961907774209976,,0.08961907774209976,,0.0896192193031311,,0.08961907774209976,
44,0.2172175943851471,,0.2172175943851471,,0.21721763908863068,,0.2172175943851471,
45,0.1507290154695511,,0.1507290005683899,,0.1507290005683899,,0.1507290154695511,
46,0.18414588272571564,,0.18414588272571564,,0.18414588272571564,,0.18414588272571564,
47,0.1342429369688034,,0.1342429369688034,,0.1342443823814392,,0.1342429369688034,
48,0.18233351409435272,,0.18233351409435272,,0.182345449924469,,0.18233351409435272,
49,0.17506124079227448,0.17506703734397888,0.17508435249328613,0.17508716881275177,0.17511263489723206,0.1750996708869934,0.1751025766134262,0.1750873625278473
50,0.07354331761598587,,0.07354122400283813,,0.07354100793600082,,0.07354135066270828,
51,,0.2547379434108734,,0.25473976135253906,,0.2547381520271301,,0.2547386884689331
52,0.3002161979675293,,0.30028191208839417,,0.30062898993492126,,0.30029189586639404,
53,,0.28489184379577637,,0.2849200367927551,,0.28482845425605774,,0.2848912179470062
54,0.38186612725257874,,0.38315147161483765,,0.3980582356452942,,0.38327303528785706,
55,0.08342567086219788,,0.08342567086219788,,0.08342579007148743,,0.08342567086219788,
56,0.38211533427238464,,0.38236457109451294,,0.3857837915420532,,0.3826129138469696,
57,0.06622505933046341,0.06622505933046341,0.0662250816822052,0.0662250891327858,0.0662250891327858,0.06622511893510818,0.06622505933046341,0.066225066781044
58,0.1570974439382553,0.15762899816036224,0.1576828509569168,0.15836089849472046,0.16356682777404785,0.15884852409362793,0.15732230246067047,0.15745863318443298
60,0.06338655203580856,0.0633905678987503,0.06338758766651154,0.06338877975940704,0.06344696134328842,0.06339419633150101,0.06338799744844437,0.06339140981435776
61,0.7670010328292847,,0.7756865620613098,,0.8263166546821594,,0.7878080010414124,
62,0.20890626311302185,,0.20890626311302185,,0.20890626311302185,,0.20890626311302185,
63,0.6877655386924744,,0.6835577487945557,,0.7106519341468811,,0.6750468611717224,
64,0.10722506046295166,,0.10722200572490692,,0.10722169280052185,,0.10722219198942184,
65,0.1329973340034485,0.13474570214748383,0.1345953792333603,0.13470467925071716,0.13696342706680298,0.13604503870010376,0.13328875601291656,0.13345719873905182
66,0.24898943305015564,0.2434442639350891,0.2556985914707184,0.25490590929985046,0.2565762400627136,0.2677426338195801,0.24578280746936798,0.24621382355690002
67,0.20149680972099304,0.2019832879304886,0.2014990597963333,0.20216242969036102,0.2015249878168106,0.20287500321865082,0.20149680972099304,0.2016669064760208
68,0.04631504416465759,0.04625939205288887,0.046871550381183624,0.04630041867494583,0.047696202993392944,0.04646361619234085,0.04641653224825859,0.04618693143129349
69,0.030881524085998535,0.030971959233283997,0.03088253177702427,0.03107394278049469,0.030882108956575394,0.03112025558948517,0.030881160870194435,0.031040405854582787
70,0.04079625755548477,0.04080219939351082,0.04079866781830788,0.040831778198480606,0.04079911857843399,0.04085627570748329,0.04079490154981613,0.04081330820918083
71,0.10829369723796844,0.10863534361124039,0.10829847306013107,0.10873928666114807,0.1083373948931694,0.1092800498008728,0.10829386115074158,0.10841521620750427
72,0.2363298237323761,0.23690031468868256,0.2363402396440506,0.2371104210615158,0.23642519116401672,0.23794619739055634,0.23633018136024475,0.23652924597263336
73,0.05267920717597008,0.05268687382340431,0.052682314068078995,0.05272507295012474,0.05268289893865585,0.05275670811533928,0.0526774525642395,0.05270121991634369
74,0.29579147696495056,0.2847992181777954,0.294856995344162,0.2877576947212219,0.2974039614200592,0.30477187037467957,0.2888791263103485,0.2857216000556946
75,0.13368235528469086,0.1318182498216629,0.13292087614536285,0.13212445378303528,0.13292470574378967,0.13435277342796326,0.1323607861995697,0.13195699453353882
76,0.023772791028022766,0.02377314306795597,0.023772791028022766,0.02377443015575409,0.023772791028022766,0.02377774380147457,0.023772791028022766,0.023773036897182465
77,0.13267990946769714,0.12764637172222137,0.1322607398033142,0.12794288992881775,0.13340319693088531,0.13010066747665405,0.1295793056488037,0.1277807205915451
79,,0.416555255651474,,0.4211745262145996,,0.4453417956829071,,0.41788870096206665
81,0.026913611218333244,0.026926778256893158,0.026934871450066566,0.02694152109324932,0.027148468419909477,0.0269848071038723,0.026919426396489143,0.02693006955087185
82,0.21730634570121765,,0.2211787849664688,,0.22115978598594666,,0.21603241562843323,
83,0.052664823830127716,0.052664823830127716,0.052665211260318756,0.05266519635915756,0.05266600102186203,0.052664864808321,0.05266518145799637,0.052664972841739655
84,0.10534349083900452,,0.1053442656993866,,0.10534584522247314,,0.10534420609474182,
85,0.019716884940862656,,0.01971502974629402,,0.01971505396068096,,0.01971505582332611,
86,0.4977576434612274,,0.4977577328681946,,0.49793750047683716,,0.4977579712867737,
87,0.21432644128799438,,0.21432644128799438,,0.21432645618915558,,0.21432644128799438,
88,0.4262184500694275,,0.4262184500694275,,0.4262184500694275,,0.4262184500694275,
89,0.41613250970840454,,0.4175293743610382,,0.4417618215084076,,0.4192374348640442,
90,0.19274182617664337,,0.19113904237747192,,0.19167707860469818,,0.1926681101322174,
91,0.07932185381650925,0.0780019611120224,0.08231917023658752,0.0780223160982132,0.08747854083776474,0.07814117521047592,0.07917225360870361,0.078004390001297
92,0.2552547752857208,,0.25951093435287476,,0.27919209003448486,,0.2609490752220154,
93,0.09219101816415787,0.09217569231987,0.09229705482721329,0.09220080077648163,0.09249583631753922,0.09234743565320969,0.09219479560852051,0.09217868000268936
94,0.2781083881855011,,0.2683465778827667,,0.25969183444976807,,0.26685675978660583,
95,,0.05668378248810768,,0.056783679872751236,,0.057422079145908356,,0.05683954060077667
96,0.04309368506073952,,0.04309368506073952,,0.04309368506073952,,0.04309368506073952,
97,0.24304762482643127,,0.24308666586875916,,0.24322207272052765,,0.24304760992527008,
98,,0.045993074774742126,,0.04599718376994133,,0.046001989394426346,,0.045993078500032425
99,0.21432149410247803,0.2123231440782547,0.2208966165781021,0.2145829051733017,0.234149768948555,0.22399520874023438,0.21301420032978058,0.21252228319644928
100,0.10348568111658096,0.1038212925195694,0.10350120812654495,0.10354386270046234,0.103988878428936,0.10356868803501129,0.10352230817079544,0.1036081463098526
101,0.26800212264060974,,0.2500261068344116,,0.24366986751556396,,0.23466889560222626,
102,0.1302119940519333,0.13005422055721283,0.13012130558490753,0.13040579855442047,0.13010601699352264,0.133226215839386,0.13003522157669067,0.13031268119812012
103,0.18211211264133453,,0.18216785788536072,,0.18291422724723816,,0.18210646510124207,
104,0.18878862261772156,,0.188794806599617,,0.18882939219474792,,0.1887942999601364,
105,0.2662498354911804,,0.26626265048980713,,0.2662868797779083,,0.26625216007232666,
106,0.02815813012421131,0.028098424896597862,0.028118710964918137,0.028115663677453995,0.028128530830144882,0.028181061148643494,0.0281157698482275,0.02812100388109684
107,0.12515845894813538,0.1264546662569046,0.1251813918352127,0.1251903474330902,0.12780575454235077,0.12523241341114044,0.125178724527359,0.1251860409975052
108,,0.08496779948472977,,0.08411827683448792,,0.08414654433727264,,0.08411538600921631
109,0.09436129033565521,,0.09437858313322067,,0.09635718166828156,,0.0943765714764595,
110,0.04297322779893875,,0.041910119354724884,,0.04197774454951286,,0.04190714284777641,
111,,0.05695473030209541,,0.0569923035800457,,0.058797627687454224,,0.05696665495634079
112,,0.1268293559551239,,0.12643012404441833,,0.1264326423406601,,0.12642976641654968
113,0.11049502342939377,0.11084587126970291,0.11049581319093704,0.11049694567918777,0.11091993749141693,0.11049914360046387,0.11049585789442062,0.1104966402053833
114,0.14365419745445251,,0.1436552256345749,,0.14420662820339203,,0.14365528523921967,
115,0.08383776992559433,0.09242071956396103,0.08766195178031921,0.08773163706064224,0.09632497280836105,0.08956922590732574,0.0909997969865799,0.08690527081489563
116,,0.044583603739738464,,0.04232160001993179,,0.043208047747612,,0.04192296415567398
117,0.03518469259142876,,0.036789607256650925,,0.040425267070531845,,0.03819042071700096,
118,,0.3010031580924988,,0.301626592874527,,0.30397045612335205,,0.30122241377830505
119,0.1036580353975296,0.10362500697374344,0.10360004752874374,0.10359831154346466,0.10365162044763565,0.10597612708806992,0.10390712320804596,0.10362385213375092
120,0.0828196257352829,0.08263484388589859,0.08264979720115662,0.0826423317193985,0.08263609558343887,0.08376580476760864,0.08290477097034454,0.08271516859531403
121,0.04078296944499016,0.04105772823095322,0.04071042314171791,0.04072602838277817,0.04156535491347313,0.04461001977324486,0.04192708805203438,0.041986752301454544
122,0.13012465834617615,0.1291653960943222,0.12929227948188782,0.12926772236824036,0.12918521463871002,0.13395223021507263,0.13024458289146423,0.12963905930519104
123,0.5242287516593933,0.5243072509765625,0.5242266654968262,0.5242792963981628,0.524304986000061,0.5243837833404541,0.5242354869842529,0.5242805480957031
125,,0.15255801379680634,,0.15363435447216034,,0.15981760621070862,,0.1529684066772461
126,0.15087659657001495,,0.15141287446022034,,0.15588392317295074,,0.15111663937568665,
127,0.29086148738861084,,0.2908076047897339,,0.29076629877090454,,0.2905604839324951,
128,0.07227878272533417,0.07230626046657562,0.07229568809270859,0.07237531244754791,0.07230941206216812,0.07251383364200592,0.07227672636508942,0.07230537384748459
129,0.3060004413127899,,0.30602961778640747,,0.31316670775413513,,0.30636274814605713,
130,0.09987732768058777,0.056638047099113464,0.09784261137247086,0.05751517415046692,0.0975622609257698,0.06003555282950401,0.09898091852664948,0.06293581426143646
131,0.22843429446220398,,0.22749406099319458,,0.2268107682466507,,0.22822174429893494,
132,,0.09637225419282913,,0.09637225419282913,,0.09637226164340973,,0.09637225419282913
133,0.1586969494819641,,0.15664547681808472,,0.1563708782196045,,0.15647181868553162,
134,0.5435282588005066,,0.5435282588005066,,0.5435283184051514,,0.5435282588005066,
135,0.44027474522590637,,0.44027474522590637,,0.44168946146965027,,0.44027629494667053,
136,0.25238293409347534,0.25228098034858704,0.2523244619369507,0.2522730827331543,0.2567445635795593,0.2522827386856079,0.253007173538208,0.25228989124298096
137,1.8399231433868408,,1.8357062339782715,,1.8356834650039673,,1.8423583507537842,
138,0.13442906737327576,,0.13442936539649963,,0.1383010596036911,,0.13446758687496185,
139,0.1116296723484993,0.11317224055528641,0.11161338537931442,0.11166328936815262,0.113265760242939,0.11161550134420395,0.1118081733584404,0.1137634739279747
140,1.3203932046890259,,1.3203985691070557,,1.4644529819488525,,1.321156620979309,
141,1.3044278621673584,,1.2986775636672974,,1.2986514568328857,,1.3079627752304077,
142,,0.2342166006565094,,0.2342189997434616,,0.23450802266597748,,0.23424068093299866
143,0.15896548330783844,,0.15896712243556976,,0.15916328132152557,,0.1589818298816681,
144,0.2755415737628937,0.27582547068595886,0.27552857995033264,0.27553796768188477,0.2766351103782654,0.2757019102573395,0.2757686972618103,0.27595216035842896
145,0.07747556269168854,0.07747558504343033,0.07747556269168854,0.07747557014226913,0.07747556269168854,0.07747557014226913,0.07747556269168854,0.07747557014226913
146,0.054221004247665405,0.05422241613268852,0.05422109737992287,0.054221201688051224,0.05422604829072952,0.05422117933630943,0.054221492260694504,0.054222509264945984
147,0.821174144744873,0.8211740851402283,0.8211740851402283,0.8211740851402283,0.8211740851402283,0.8211745023727417,0.821174144744873,0.8211740851402283
148,0.49206602573394775,0.49206504225730896,0.4920650124549866,0.492064893245697,0.4920656681060791,0.4920685589313507,0.4920650124549866,0.4920651316642761
149,0.02474043518304825,0.02474043518304825,0.02474043518304825,0.02474043518304825,0.02474043518304825,0.02474043518304825,0.02474043518304825,0.02474043518304825
150,1.1260850429534912,1.1260850429534912,1.1260850429534912,1.1260850429534912,1.1260850429534912,1.1260850429534912,1.1260850429534912,1.1260850429534912
151,0.25988075137138367,0.25988611578941345,0.25989070534706116,0.25988712906837463,0.2599170207977295,0.2599186301231384,0.2599087953567505,0.2598870098590851
152,0.07245472818613052,0.07237197458744049,0.07239961624145508,0.07238522171974182,0.07241494208574295,0.07287029922008514,0.07259230315685272,0.07242069393396378
153,0.8973187804222107,0.8973186016082764,0.8973186016082764,0.8973186016082764,0.8973186016082764,0.8973187208175659,0.8973186016082764,0.8973186016082764
154,0.17728309333324432,0.1773098111152649,0.177285835146904,0.17728927731513977,0.17731928825378418,0.17728835344314575,0.17729009687900543,0.17729315161705017
155,0.13667751848697662,0.13675442337989807,0.13668213784694672,0.1366845816373825,0.13684064149856567,0.13668638467788696,0.13668915629386902,0.13668988645076752
156,0.8655511140823364,0.8655917644500732,0.8655530214309692,0.8655557036399841,0.8657615184783936,0.8655790090560913,0.8655699491500854,0.8656026124954224
157,0.12470247596502304,,0.12428037077188492,,0.12420127540826797,,0.1254459023475647,
158,0.046629298478364944,0.04662924259901047,0.04662936553359032,0.046629250049591064,0.046629633754491806,0.04662969335913658,0.046629399061203,0.04662924259901047
159,0.3586665391921997,0.35866639018058777,0.35866639018058777,0.35866639018058777,0.35866647958755493,0.3586665987968445,0.35866641998291016,0.35866644978523254
160,0.2660544514656067,0.26193007826805115,0.26319223642349243,0.2623722553253174,0.2625924348831177,0.27977606654167175,0.2669224739074707,0.2635626494884491
162,0.02150161750614643,,0.021504495292901993,,0.021508121863007545,,0.021506788209080696,
163,,0.014730723574757576,,0.014730723574757576,,0.014730723574757576,,0.014730723574757576
164,0.08230350911617279,,0.08230571448802948,,0.0823054239153862,,0.0823066458106041,
165,,0.07625901699066162,,0.07623305916786194,,0.07648283243179321,,0.07622907310724258
166,,0.08438370376825333,,0.08438599854707718,,0.08438427746295929,,0.08438615500926971
167,0.06286928802728653,,0.0628775879740715,,0.06288774311542511,,0.0628841295838356,
168,,0.05750136077404022,,0.05750797316431999,,0.0575120784342289,,0.057508036494255066
169,,0.03583693876862526,,0.03584110364317894,,0.03584383800625801,,0.03584117069840431
170,,0.023649029433727264,,0.02364901266992092,,0.0236493032425642,,0.023649010807275772
171,0.07958821207284927,0.07960037142038345,0.07955889403820038,0.07956424355506897,0.0801951140165329,0.0797853022813797,0.07959793508052826,0.07964392006397247
172,1.072570562362671,,1.072570562362671,,1.072570562362671,,1.072570562362671,
173,1.3284239768981934,1.3284239768981934,1.3284239768981934,1.3284239768981934,1.3284239768981934,1.3284239768981934,1.3284239768981934,1.3284239768981934
174,0.31286484003067017,,0.31286484003067017,,0.31286484003067017,,0.31286484003067017,
175,0.0255078487098217,,0.0255078487098217,,0.0255078487098217,,0.0255078487098217,
176,0.12666963040828705,0.12606626749038696,0.12608596682548523,0.12608976662158966,0.12625938653945923,0.12661932408809662,0.12612099945545197,0.1261640042066574
177,0.08131425082683563,,0.08131425082683563,,0.08131425082683563,,0.08131425082683563,
178,,0.02993018738925457,,0.02993018738925457,,0.02993018925189972,,0.02993018738925457
179,,0.07048144191503525,,0.07048144191503525,,0.07048144191503525,,0.07048144191503525
180,,0.09711416810750961,,0.09711416810750961,,0.09711416810750961,,0.09711416810750961
181,0.07663192600011826,,0.07663192600011826,,0.07663192600011826,,0.07663192600011826,
182,0.07145404070615768,,0.07145404070615768,,0.07145404070615768,,0.07145404070615768,
183,,0.9202073812484741,,0.9203788042068481,,0.9242442846298218,,0.920920729637146
184,0.9266479015350342,,0.9223781228065491,,0.9236468076705933,,0.9226344227790833,
185,0.8966825008392334,0.8965903520584106,0.8966081142425537,0.8965985774993896,0.8966060876846313,0.8968119621276855,0.8966047167778015,0.8966113924980164
186,0.02535022795200348,0.025318751111626625,0.02529314160346985,0.025290032848715782,0.025334088131785393,0.02549588494002819,0.02535189688205719,0.025307415053248405
187,1.0458709001541138,1.0459952354431152,1.0458742380142212,1.0458766222000122,1.0462173223495483,1.0458743572235107,1.0458950996398926,1.0459424257278442
188,0.16547785699367523,0.152158722281456,0.15066619217395782,0.15077278017997742,0.1634465903043747,0.17291344702243805,0.16370901465415955,0.1648583859205246
189,0.7337337732315063,0.733445405960083,0.7335381507873535,0.7334594130516052,0.7335175275802612,0.7335132360458374,0.7336298227310181,0.733506977558136
190,0.9257963299751282,0.925796389579773,0.9257963299751282,0.9257963299751282,0.9257988929748535,0.9257967472076416,0.9257970452308655,0.9257971048355103
191,0.10284093767404556,0.10281476378440857,0.10284583270549774,0.10274702310562134,0.10309102386236191,0.10288218408823013,0.10285532474517822,0.10278065502643585
192,0.31254714727401733,0.3125472068786621,0.3125472068786621,0.3125472068786621,0.3125477731227875,0.31254714727401733,0.31254738569259644,0.3125476539134979
193,0.04006646201014519,0.04006315395236015,0.04006393253803253,0.04006384313106537,0.04011791571974754,0.04030904546380043,0.04006450995802879,0.040303152054548264
194,1.567086100578308,1.5653146505355835,1.5656352043151855,1.5653504133224487,1.5654579401016235,1.5691909790039062,1.5654128789901733,1.5653469562530518
195,,0.3961271643638611,,0.3942855894565582,,0.39420467615127563,,0.3971054255962372
196,0.38110941648483276,,0.3811464309692383,,0.394288033246994,,0.3817801773548126,
197,0.41294845938682556,0.4116728603839874,0.412168949842453,0.4119528532028198,0.41236627101898193,0.41314736008644104,0.41218000650405884,0.4123440384864807
198,1.0264015197753906,1.0264023542404175,1.0264016389846802,1.0264016389846802,1.0264021158218384,1.0264017581939697,1.0264016389846802,1.0264016389846802
199,0.6199436187744141,0.6200132369995117,0.6199503540992737,0.6199631094932556,0.6200323104858398,0.6199692487716675,0.6199673414230347,0.6199655532836914
200,2.050283670425415,2.04954195022583,2.0498528480529785,2.0496954917907715,2.050222635269165,2.0506691932678223,2.049818515777588,2.049957036972046
201,0.09688029438257217,0.09687346965074539,0.09687528014183044,0.09687365591526031,0.09687364846467972,0.09692642837762833,0.09688587486743927,0.09687625616788864
202,0.5057864189147949,0.5057844519615173,0.5057843923568726,0.5057843923568726,0.5057874321937561,0.5057923793792725,0.5057857632637024,0.5057868361473083
203,0.6676853895187378,0.6676853895187378,0.6676853895187378,0.6676853895187378,0.6676853895187378,0.6676853895187378,0.6676853895187378,0.6676853895187378
210,0.054654885083436966,0.05479780212044716,0.054950542747974396,0.05491628870368004,0.05545251816511154,0.05485476180911064,0.05476659908890724,0.05475783720612526
216,0.22419577836990356,0.22419577836990356,0.22419577836990356,0.22419577836990356,0.22419577836990356,0.22419577836990356,0.22419577836990356,0.22419577836990356
217,1.2522284984588623,1.2522284984588623,1.2522284984588623,1.2522284984588623,1.2522284984588623,1.2522284984588623,1.2522284984588623,1.2522284984588623
218,0.10177063196897507,0.10334382206201553,0.10254781693220139,0.10547559708356857,0.10319296270608902,0.10436063259840012,0.10184063762426376,0.10228485614061356
219,0.025371041148900986,0.025330346077680588,0.02533675730228424,0.025374986231327057,0.02533677965402603,0.02566026896238327,0.02533550374209881,0.02539994940161705
220,0.1452023983001709,0.1450880467891693,0.14513449370861053,0.1450880467891693,0.14513316750526428,0.1450880616903305,0.14510054886341095,0.1450880467891693
221,0.10059187561273575,0.10054729133844376,0.10054652392864227,0.10055065900087357,0.10057390481233597,0.10059180855751038,0.10054328292608261,0.10053964704275131
222,0.0400841124355793,0.04009171575307846,0.04007755592465401,0.040078070014715195,0.040175456553697586,0.04020938277244568,0.04010046273469925,0.04007597267627716
223,0.03286223113536835,,0.03286223113536835,,0.03286223113536835,,0.03286223113536835,
243,0.16272814571857452,0.15952815115451813,0.17468465864658356,0.18526054918766022,0.16891828179359436,0.19298803806304932,0.16305218636989594,0.16518597304821014
502,0.010575116612017155,0.010575158521533012,0.010575119405984879,0.010575230233371258,0.010575114749372005,0.010575253516435623,0.010575116612017155,0.010575159452855587
557,0.013702263124287128,0.013721365481615067,0.01370230782777071,0.013730867765843868,0.013702399097383022,0.01372623909264803,0.013702274300158024,0.013715527020394802
3230,0.0035370292607694864,0.0035372544080018997,0.003537070704624057,0.0035370925907045603,0.0035374541766941547,0.0035371161065995693,0.003537080017849803,0.003537062555551529
3231,0.1439799666404724,0.14394833147525787,0.14396841824054718,0.1439632773399353,0.14397428929805756,0.1440219134092331,0.14395491778850555,0.1439572423696518
3232,0.339731901884079,0.3397386074066162,0.3397330343723297,0.3397335708141327,0.339745432138443,0.3397347331047058,0.339733362197876,0.33973273634910583
3234,0.24271135032176971,0.24270932376384735,0.24270950257778168,0.24270957708358765,0.24271343648433685,0.24271449446678162,0.2427094280719757,0.24271024763584137
3235,0.03594556450843811,0.03594584763050079,0.035945598036050797,0.035945601761341095,0.03594617545604706,0.03594595938920975,0.03594566136598587,0.0359455905854702
3237,0.10597009211778641,0.10596998035907745,0.10596999526023865,0.10596998780965805,0.10597001761198044,0.10597047954797745,0.10597001761198044,0.10596998780965805
3238,0.2218494415283203,0.22184941172599792,0.22184941172599792,0.22184941172599792,0.22184942662715912,0.22184959053993225,0.22184942662715912,0.22184941172599792
3239,0.7338364124298096,0.7338353395462036,0.7338353395462036,0.7338353395462036,0.7338387370109558,0.7338386178016663,0.7338352799415588,0.7338355779647827
3240,1.0662516355514526,1.066251516342163,1.066251516342163,1.066251516342163,1.066251516342163,1.0662519931793213,1.066251516342163,1.066251516342163
3241,0.1113099679350853,0.11130905896425247,0.11130936443805695,0.11130921542644501,0.11130936443805695,0.1113111823797226,0.11130920797586441,0.11130927503108978
3243,0.2424006313085556,0.24041706323623657,0.24166803061962128,0.24085286259651184,0.24234312772750854,0.2453865259885788,0.2407134622335434,0.2404807060956955
3244,0.21285603940486908,0.21477752923965454,0.2132454365491867,0.2137579768896103,0.21651647984981537,0.21410955488681793,0.21288631856441498,0.21320874989032745
3245,0.43335455656051636,0.43335846066474915,0.4333542287349701,0.4333541989326477,0.43336644768714905,0.43335556983947754,0.43335413932800293,0.4333539605140686
3246,0.16587597131729126,0.16589978337287903,0.1658720076084137,0.16586925089359283,0.16589844226837158,0.16591985523700714,0.1658654510974884,0.16586919128894806
3247,0.6395555734634399,0.6395722031593323,0.6395570039749146,0.6395565271377563,0.6396080255508423,0.6395595669746399,0.6395562291145325,0.6395558714866638
3248,1.1802772283554077,1.1862828731536865,1.181799292564392,1.1854326725006104,1.2044668197631836,1.1823797225952148,1.1837619543075562,1.189189076423645
3250,0.35350900888442993,0.3414513170719147,0.34549298882484436,0.34570932388305664,0.34941163659095764,0.35637009143829346,0.3443361818790436,0.34315747022628784
3251,0.45891574025154114,0.4604562520980835,0.4594287872314453,0.4594138562679291,0.46122273802757263,0.4601035714149475,0.459072470664978,0.45927566289901733
3252,0.23568928241729736,0.23568932712078094,0.23568937182426453,0.23568958044052124,0.23569108545780182,0.2356898933649063,0.2356894165277481,0.2356901317834854
3256,0.17181380093097687,0.17172439396381378,0.17182467877864838,0.1717807948589325,0.17182639241218567,0.17217139899730682,0.1717863827943802,0.17175088822841644
3257,0.0672469511628151,0.06729529052972794,0.06728165596723557,0.0673069953918457,0.06751377880573273,0.06730847805738449,0.06726336479187012,0.06728261709213257
3258,0.7652466893196106,0.7652466893196106,0.7652466893196106,0.7652466893196106,0.7652468681335449,0.7652466893196106,0.7652466893196106,0.7652466893196106
3259,0.28684449195861816,0.2868441045284271,0.28684428334236145,0.2868441045284271,0.28684473037719727,0.2868466079235077,0.2868442237377167,0.2868442237377167
3260,0.15971076488494873,0.15970967710018158,0.1597106009721756,0.15971213579177856,0.1597120463848114,0.1597176045179367,0.15971098840236664,0.15971215069293976
3261,0.05937664955854416,0.05937705188989639,0.05937756225466728,0.05937699228525162,0.05937959626317024,0.0593775250017643,0.05937756970524788,0.05937713384628296
3262,0.11482623964548111,0.11378812789916992,0.11418020725250244,0.11390430480241776,0.11398439854383469,0.11625245213508606,0.11432711780071259,0.11410892009735107
3264,0.3188416361808777,0.31889012455940247,0.31884264945983887,0.31885939836502075,0.31904345750808716,0.3188669979572296,0.31885862350463867,0.31888359785079956
3267,0.3591518998146057,0.3554554581642151,0.3570314347743988,0.36065220832824707,0.3697793781757355,0.38188037276268005,0.3534368872642517,0.36347270011901855
3270,0.830206573009491,0.8303210735321045,0.8302282094955444,0.830249011516571,0.8305795788764954,0.8302469849586487,0.8302549123764038,0.8302410244941711
3271,0.22632759809494019,0.22618985176086426,0.2262309342622757,0.22621260583400726,0.2262258529663086,0.22648295760154724,0.22621329128742218,0.2262398898601532
